transaction_id,transaction_amount,hour_of_day,prev_transactions,distance_from_home,is_first_transaction
T001749,141.48662089395873,2.0,2.0,47.08360823313528,0.0
T001750,4.609622106130445,2.0,5.0,133.8326034816222,0.0
T001751,80.80143640238242,3.0,3.0,22.707596300576046,0.0
T001752,40.20584689824078,3.0,,101.69763095458671,0.0
T001753,145.39811568135244,2.0,0.0,10.275449355356884,0.0
T001754,47.17211786198736,2.0,9.0,63.077791356144765,0.0
T001755,72.62962386165636,3.0,7.0,30.95372312401899,0.0
T001756,66.06784693529484,1.0,5.0,51.06717564723232,1.0
T001757,189.23875195925476,2.0,8.0,9.62400975659216,
T001758,108.72889064159196,2.0,3.0,1.7534615322278435,0.0
T001759,85.41531251033616,3.0,3.0,37.50917502683824,0.0
T001760,10.344677373271168,2.0,2.0,72.32229507380535,0.0
T001761,119.4489364676092,2.0,0.0,12.07440575204813,0.0
T001762,180.9393819830434,1.0,2.0,52.06535358786266,0.0
T001763,129.86141091266924,3.0,,7.013561863399445,0.0
T001764,93.84317823238662,3.0,1.0,8.585977098789384,0.0
T001765,32.41576971918332,3.0,3.0,,0.0
T001766,13.439934827753731,3.0,0.0,29.496164538219343,0.0
T001767,109.09331275292476,2.0,1.0,13.938724980550573,0.0
T001768,40.62007904852436,1.0,14.0,19.470278762514788,0.0
T001769,142.42154411026422,3.0,1.0,36.97865764804134,0.0
T001770,33.998874438964705,1.0,2.0,,0.0
T001771,1.0,2.0,11.0,5.090639709477588,0.0
T001772,123.95015716963796,,2.0,3.2258549785537176,1.0
T001773,118.55729366856544,2.0,6.0,48.69069693623021,0.0
T001774,61.79066066810768,1.0,2.0,25.73945282875084,0.0
T001775,102.21793987578036,2.0,3.0,4.674186595917402,1.0
T001776,137.25026564386403,2.0,7.0,103.9158965458029,0.0
T001777,163.42916178237346,2.0,3.0,25.489165526550394,0.0
T001778,41.1119271004321,3.0,10.0,32.75851521771546,0.0
T001779,50.93370317412676,3.0,2.0,3.913297294119135,0.0
T001780,80.34548996492693,1.0,2.0,8.833502235631231,0.0
T001781,,2.0,6.0,14.387795557458002,0.0
T001782,81.5194831978183,2.0,12.0,20.26972913946358,0.0
T001783,107.8987156125726,2.0,8.0,37.35828405340408,0.0
T001784,94.651426507076,2.0,2.0,21.58241579796009,1.0
T001785,,2.0,8.0,51.263253844066206,0.0
T001786,68.4174237743178,2.0,13.0,,0.0
T001787,100.67251823096466,2.0,0.0,15.837873188165464,0.0
T001788,98.21792588512582,2.0,5.0,17.026057638967025,1.0
T001789,101.26942102712052,2.0,10.0,1.7195809267463502,0.0
T001790,90.33478867760152,3.0,9.0,21.146167704285933,0.0
T001791,123.99135176834164,2.0,6.0,17.952956357318897,0.0
T001792,178.6509862607428,1.0,7.0,48.33045303480873,0.0
T001793,126.74086681729553,2.0,2.0,3.839515683997732,0.0
T001794,56.44034849961847,,24.0,15.092457203101628,0.0
T001795,40.95935923455776,3.0,0.0,102.6915146791586,0.0
T001796,104.853877467402,1.0,7.0,66.88444712037914,0.0
T001797,199.5776651102367,2.0,1.0,73.25600223680814,0.0
T001798,150.29622558982084,,6.0,,1.0
T001799,43.491063525765824,2.0,3.0,11.496524975648796,0.0
T001800,69.97882171306475,2.0,3.0,3.3382914574421845,0.0
T001801,,2.0,1.0,4.635003319598329,0.0
T001802,179.65933133196984,2.0,9.0,12.759477316385553,0.0
T001803,67.74401226974379,1.0,3.0,15.625396832741934,0.0
T001804,155.4351790291454,3.0,0.0,1.924331548284128,0.0
T001805,65.77541346936016,1.0,9.0,64.76438234316907,0.0
T001806,87.13499996911052,3.0,3.0,26.683696882501685,0.0
T001807,70.54439336094364,2.0,0.0,,0.0
T001808,87.31619612288095,3.0,2.0,,0.0
T001809,149.80591074555645,2.0,8.0,26.505277467838788,0.0
T001810,52.554173958758135,2.0,2.0,41.18417483738041,0.0
T001811,65.40459650593777,3.0,8.0,7.122076876480199,
T001812,111.18939758194492,2.0,5.0,27.016065868494536,0.0
T001813,90.65519209190076,3.0,6.0,37.91888162941156,1.0
T001814,162.76748901442377,1.0,5.0,64.03775445305149,0.0
T001815,69.66498526173515,3.0,0.0,6.5778881353047325,0.0
T001816,,1.0,0.0,5.765513551824297,1.0
T001817,163.94329066566968,3.0,6.0,55.79899986576591,0.0
T001818,106.2943265288329,3.0,0.0,76.0402786121689,0.0
T001819,133.48362744150194,2.0,2.0,18.283557347173844,0.0
T001820,,2.0,2.0,21.81162107099704,0.0
T001821,76.39547111514364,3.0,,,0.0
T001822,108.66708321852042,2.0,15.0,74.6586265798874,0.0
T001823,121.92063497483228,2.0,5.0,31.329530324988504,
T001824,,2.0,1.0,54.15785513006004,0.0
T001825,,1.0,,45.26018678731828,1.0
T001826,98.39762529181432,3.0,9.0,38.6619484652097,0.0
T001827,85.00809018625597,1.0,4.0,46.79052764648839,0.0
T001828,90.090216181014,2.0,3.0,39.58161166498508,0.0
T001829,98.27246880230184,3.0,,15.654461134098456,0.0
T001830,39.89252369619556,1.0,,6.529344680421531,0.0
T001831,255.64551005219204,3.0,10.0,23.73850674357592,0.0
T001832,58.89619940860363,2.0,4.0,6.305887182880567,0.0
T001833,100.62962003908974,,0.0,14.22912183537066,1.0
T001834,166.69428727502864,3.0,0.0,8.045370251287599,1.0
T001835,89.56658143897671,1.0,6.0,3.0053002956426504,0.0
T001836,,3.0,0.0,78.9793668263033,0.0
T001837,145.51078918323725,2.0,2.0,2.607097162358064,0.0
T001838,121.41583461876188,1.0,,11.608019979065878,0.0
T001839,48.44873624263465,2.0,0.0,47.18057935680721,0.0
T001840,57.019324306077294,2.0,3.0,48.502649208801714,0.0
T001841,6.673002431969195,2.0,5.0,1.4055893700977773,0.0
T001842,142.25789855921607,2.0,22.0,27.043544232658284,1.0
T001843,100.62496609536252,1.0,0.0,99.763577831096,0.0
T001844,76.4342139424441,3.0,5.0,35.17486407926896,0.0
T001845,11.030053474638962,2.0,4.0,15.520879991066264,0.0
T001846,155.96224587820478,2.0,,17.10792495242407,0.0
T001847,1.0,2.0,1.0,25.42499340127868,0.0
T001848,164.40378624261888,2.0,1.0,32.215680651990255,0.0
T001849,,2.0,1.0,6.362590156532071,0.0
T001850,50.87563032308452,2.0,13.0,13.953086138405574,0.0
T001851,110.73565915852632,3.0,20.0,51.672404510131386,0.0
T001852,27.44121549742205,2.0,0.0,25.845122040274603,0.0
T001853,,2.0,0.0,148.5547372558602,0.0
T001854,137.8394339993491,3.0,8.0,20.55800945515472,0.0
T001855,109.42378805090516,,12.0,5.371705644209755,0.0
T001856,104.6027568655996,2.0,2.0,103.3456396303786,0.0
T001857,117.32241047484878,1.0,0.0,6.761585468675217,0.0
T001858,1.0,3.0,2.0,7.015756283590709,0.0
T001859,132.35979698513705,,2.0,26.893389312529305,0.0
T001860,69.71425384983309,3.0,,71.64189661753251,0.0
T001861,113.95107628851696,2.0,5.0,33.447248924358554,0.0
T001862,55.076600910448136,2.0,0.0,0.3716955616713867,0.0
T001863,4.76626532672681,3.0,0.0,3.6118529950275735,0.0
T001864,144.3645418633371,2.0,12.0,20.911497482241607,0.0
T001865,112.01029219731114,2.0,7.0,0.021823467818655,0.0
T001866,58.45249417944811,2.0,,,0.0
T001867,127.66944915372132,3.0,15.0,15.36245484491424,0.0
T001868,92.92351813310763,3.0,4.0,22.576467675899494,0.0
T001869,129.77454488196287,3.0,7.0,55.84256352606166,0.0
T001870,43.46923325312368,1.0,18.0,62.53246014760117,0.0
T001871,98.03463561861844,,0.0,14.664469523860951,0.0
T001872,146.87387462534625,2.0,0.0,13.080396933213004,0.0
T001873,69.42410985040259,2.0,4.0,20.86315624494293,0.0
T001874,150.3756844918461,2.0,2.0,37.512529467465264,0.0
T001875,90.47769070353915,2.0,0.0,15.80894030247218,0.0
T001876,53.560395927377066,1.0,1.0,23.135090085251843,0.0
T001877,,2.0,1.0,17.722910699752227,0.0
T001878,21.84045956516715,2.0,6.0,6.045672812993355,0.0
T001879,,2.0,3.0,21.40236300458606,0.0
T001880,,3.0,7.0,3.8900386804336327,0.0
T001881,117.48250236498468,2.0,11.0,28.802125068142203,0.0
T001882,218.19362473096805,3.0,5.0,12.10734487001174,1.0
T001883,143.11117559434885,2.0,1.0,31.20545246506014,0.0
T001884,130.47630226043006,3.0,1.0,14.731339205908148,0.0
T001885,83.23779590659866,1.0,8.0,,0.0
T001886,,2.0,2.0,24.86293196347953,0.0
T001887,88.86396496116964,2.0,7.0,29.7732545005644,0.0
T001888,1.0,2.0,1.0,31.081860316159798,0.0
T001889,190.0470216455408,2.0,18.0,11.6761475247762,0.0
T001890,131.68305123870294,3.0,0.0,12.189166807662302,1.0
T001891,137.0412172710063,3.0,6.0,18.9539652792372,0.0
T001892,103.18245307482589,2.0,,4.512998422330471,0.0
T001893,88.29900704465093,3.0,3.0,52.68525200988741,0.0
T001894,59.5137582116358,3.0,0.0,53.76507472240151,0.0
T001895,,3.0,12.0,54.962404786921645,0.0
T001896,,2.0,0.0,14.062159904135676,0.0
T001897,82.66142116166439,2.0,2.0,6.86871255158618,0.0
T001898,119.2985046284438,2.0,6.0,75.76840876747406,0.0
T001899,122.3436250401349,2.0,0.0,5.491758776602474,0.0
T001900,109.73037276186211,2.0,7.0,52.8784966866794,0.0
T001901,111.57229612627862,2.0,3.0,4.931679481166807,0.0
T001902,145.8930973527388,2.0,1.0,46.69083197471046,0.0
T001903,187.47883715934697,2.0,3.0,15.66940988956936,0.0
T001904,,1.0,1.0,2.9774260064619846,0.0
T001905,51.49378698101782,2.0,0.0,52.30560077879775,0.0
T001906,5.842489597070809,2.0,6.0,94.38706350951934,0.0
T001907,36.73707954573925,2.0,5.0,15.278505723990593,0.0
T001908,91.89380122600708,3.0,9.0,15.121781835383247,0.0
T001909,96.79308267035036,3.0,4.0,35.82503274197188,0.0
T001910,158.9862604180355,3.0,0.0,18.74052858831245,0.0
T001911,174.83552037229907,3.0,1.0,45.68478071281172,0.0
T001912,145.19674205430977,3.0,,16.049989519189268,0.0
T001913,197.06087182318743,2.0,3.0,12.53899517827716,0.0
T001914,88.2796099841839,2.0,3.0,21.481543351237868,0.0
T001915,84.53938120743928,3.0,4.0,13.929860550547623,0.0
T001916,108.97908909697988,2.0,3.0,1.7998098114003578,0.0
T001917,96.47506109704544,2.0,11.0,12.692232026618443,0.0
T001918,100.65009459389536,3.0,8.0,37.02468370917272,0.0
T001919,75.11637382854803,,,12.582426276254589,0.0
T001920,143.35937064138693,3.0,5.0,44.72251600257212,0.0
T001921,,2.0,0.0,32.60412038525842,0.0
T001922,50.09526861154824,1.0,0.0,,0.0
T001923,35.02093815362012,2.0,8.0,3.747398585439513,1.0
T001924,70.53176215278943,3.0,5.0,54.78187752838781,0.0
T001925,92.49722064837368,3.0,7.0,11.824982330058978,1.0
T001926,50.09696863427936,2.0,0.0,37.226860448011415,0.0
T001927,76.06207142391557,3.0,6.0,34.02449105785012,0.0
T001928,124.12362076215926,3.0,6.0,13.246408255001366,0.0
T001929,137.94642948933824,1.0,0.0,23.346433498654505,0.0
T001930,116.39397620796788,2.0,3.0,19.849490544557806,0.0
T001931,141.36180538287115,3.0,4.0,13.232500360146156,0.0
T001932,90.4879577793392,2.0,6.0,13.128012649648142,0.0
T001933,75.41819071839763,1.0,1.0,41.38201830900301,0.0
T001934,91.12540581128584,1.0,0.0,138.52885148772452,0.0
T001935,91.7184294841184,3.0,3.0,81.32216027487044,0.0
T001936,151.51417270159212,2.0,1.0,35.494900380009064,1.0
T001937,1.0,2.0,0.0,9.561485480513443,0.0
T001938,64.76357821945581,2.0,1.0,5.120006406973708,0.0
T001939,105.2100551975938,3.0,7.0,,0.0
T001940,172.5500719065668,3.0,5.0,19.14764738156987,1.0
T001941,,2.0,1.0,12.33224272787062,0.0
T001942,98.88498581409736,2.0,1.0,18.21540345545002,0.0
T001943,57.59672009847457,3.0,2.0,11.0468300764315,0.0
T001944,73.42727243203925,1.0,1.0,13.877991023589182,0.0
T001945,105.12423210791036,2.0,0.0,,0.0
T001946,50.35669994572272,2.0,6.0,20.33854808065217,0.0
T001947,166.40830269786665,3.0,2.0,86.71833518325981,0.0
T001948,42.32537870076081,1.0,0.0,65.31368290656559,0.0
T001949,114.76399703104342,2.0,12.0,34.65640844220842,1.0
T001950,111.7012227176574,2.0,0.0,,0.0
T001951,43.72554763508118,2.0,10.0,21.43676405438301,0.0
T001952,124.11244763403286,1.0,0.0,25.15414499883214,0.0
T001953,138.41036083158687,3.0,,16.954965475653044,0.0
T001954,68.71613562518938,3.0,0.0,0.8837694344134693,0.0
T001955,224.25949583394456,3.0,3.0,41.718910255771405,1.0
T001956,115.37033489045504,2.0,0.0,31.091976393690945,0.0
T001957,69.04385258750342,2.0,0.0,15.730925214218413,0.0
T001958,71.89159867108489,2.0,1.0,39.79720367075446,0.0
T001959,109.47908082993716,2.0,0.0,16.176356509069826,1.0
T001960,59.47356850891868,2.0,,28.38758213058925,1.0
T001961,75.6437308117652,1.0,6.0,,0.0
T001962,62.57567317217232,2.0,3.0,34.91375525666097,0.0
T001963,109.62984593656526,3.0,7.0,5.477302291334697,
T001964,158.15818760774798,3.0,,2.868652481981501,0.0
T001965,185.55144045953935,,22.0,29.33257986853582,0.0
T001966,133.62868506013655,2.0,1.0,0.0894165783428728,0.0
T001967,55.53795858858378,2.0,0.0,11.429236089593203,0.0
T001968,110.8901169874363,3.0,,19.03248865686945,0.0
T001969,57.57856829045927,3.0,3.0,32.02162930876857,0.0
T001970,97.01728440039042,1.0,3.0,15.66928357739962,1.0
T001971,112.15673275692446,1.0,3.0,34.31825301811477,1.0
T001972,54.12485894928682,1.0,1.0,13.65174441439513,0.0
T001973,194.3092950605265,3.0,1.0,15.552456472134644,0.0
T001974,147.4777067720662,3.0,13.0,1.8163818262107163,0.0
T001975,68.53939252352788,2.0,4.0,,0.0
T001976,75.20609139949254,2.0,1.0,,0.0
T001977,148.6028482869861,3.0,0.0,8.251565925253452,0.0
T001978,103.77881863350188,,4.0,1.6167690900953693,0.0
T001979,61.3670277364588,2.0,7.0,23.75855471150051,0.0
T001980,37.423028790477794,3.0,3.0,3.2807903946387307,0.0
T001981,45.39292032856335,2.0,,,0.0
T001982,34.03764027006163,2.0,13.0,,0.0
T001983,73.63054691801901,2.0,4.0,1.2971718137864643,1.0
T001984,91.49076887375358,2.0,3.0,0.1889154087808742,0.0
T001985,47.517225054502944,1.0,11.0,3.996120432692618,0.0
T001986,155.8340637533761,2.0,2.0,3.3389449419294226,0.0
T001987,124.30923957809696,2.0,5.0,6.84459922666482,0.0
T001988,160.00394782134305,2.0,3.0,,0.0
T001989,74.33932167642074,2.0,4.0,9.23173789126662,0.0
T001990,159.351515278019,1.0,0.0,3.9755882470248376,0.0
T001991,150.09124268409687,2.0,6.0,7.67729665250164,0.0
T001992,73.82120057967086,3.0,2.0,48.87550882745565,1.0
T001993,53.02683790070087,2.0,9.0,11.997673455077214,0.0
T001994,186.3771585050356,1.0,0.0,93.08901796311446,0.0
T001995,137.09111471950632,2.0,8.0,71.3543675716655,0.0
T001996,160.92401074358432,3.0,15.0,,0.0
T001997,1.0,3.0,2.0,,0.0
T001998,202.103482646394,2.0,4.0,22.101419345468155,0.0
T001999,130.85029747883488,3.0,6.0,32.81635659943161,0.0
T002000,177.55759877612616,2.0,6.0,16.146323366268284,0.0
T002001,80.50381467202773,3.0,1.0,28.34365378053493,0.0
T002002,77.26026413111535,3.0,4.0,35.87506404391894,0.0
T002003,146.28361047513607,3.0,,37.87986998450807,0.0
T002004,109.97119929933837,3.0,8.0,19.78612804332036,0.0
T002005,160.06069610819725,3.0,4.0,0.0679081952146516,0.0
T002006,253.94404042276187,1.0,2.0,,0.0
T002007,187.36815989577792,3.0,6.0,45.48677436513016,0.0
T002008,151.43844957117403,3.0,7.0,44.74740796893698,0.0
T002009,127.1649014518194,3.0,0.0,,0.0
T002010,90.7356170561146,1.0,5.0,24.939873692512705,0.0
T002011,19.62583827193862,1.0,1.0,15.07067010519402,1.0
T002012,,2.0,7.0,,0.0
T002013,123.1241812033427,2.0,2.0,12.189306512167596,0.0
T002014,101.12329464060232,2.0,4.0,27.536288459889,0.0
T002015,154.86500937718543,2.0,3.0,4.867596832877038,0.0
T002016,105.21779687616063,3.0,4.0,29.421006734207367,1.0
T002017,166.28983237710952,3.0,17.0,1.0663233024738104,0.0
T002018,88.1722356390527,3.0,,38.05980998607534,0.0
T002019,193.8397906279033,2.0,9.0,2.604803877927784,1.0
T002020,5.319266652310716,1.0,8.0,6.823455976599766,0.0
T002021,20.35031332341653,3.0,0.0,47.16351565818613,0.0
T002022,139.8350963535371,3.0,0.0,54.19528010011555,0.0
T002023,17.840559442291635,3.0,0.0,33.17011680051354,0.0
T002024,175.55774651236737,3.0,2.0,33.3036194209889,0.0
T002025,58.05536629871318,1.0,4.0,8.823619025690196,1.0
T002026,93.1275742686154,3.0,5.0,11.687186325426678,0.0
T002027,90.4830660958196,3.0,,53.12649955981854,0.0
T002028,69.13734067265383,3.0,0.0,19.202025269748084,0.0
T002029,158.1419288767493,3.0,2.0,16.216089928053965,0.0
T002030,57.455795548055065,3.0,,18.27356971807897,0.0
T002031,1.0,2.0,12.0,9.811358235284974,0.0
T002032,,2.0,1.0,2.037257630335797,0.0
T002033,23.374086158516818,3.0,2.0,34.372883364493234,0.0
T002034,14.491580367168725,3.0,1.0,41.67977290946244,0.0
T002035,113.82907527955244,1.0,1.0,,0.0
T002036,121.8161834837016,2.0,1.0,2.7715591234197503,0.0
T002037,149.86327838294363,1.0,0.0,,0.0
T002038,,1.0,2.0,47.52112371336975,0.0
T002039,84.89097065086892,3.0,6.0,,0.0
T002040,203.0751788318199,3.0,1.0,8.563526172090393,0.0
T002041,224.8707563209927,2.0,10.0,14.140836713244855,0.0
T002042,161.05168477626765,3.0,3.0,44.38723086010501,
T002043,179.0270343284187,2.0,10.0,2.159602387867627,0.0
T002044,167.55364462065697,3.0,2.0,3.687333101481618,0.0
T002045,83.68831477793202,,,7.207125189085257,0.0
T002046,112.2519332157703,1.0,0.0,4.713763498579998,0.0
T002047,134.8951636269514,1.0,2.0,11.155776798427926,0.0
T002048,141.46618862914312,2.0,8.0,74.18222684972034,0.0
T002049,125.25105441368834,3.0,9.0,21.14777360160573,0.0
T002050,138.57008974518834,2.0,1.0,4.1590468729729535,0.0
T002051,204.2356460615508,2.0,3.0,48.695560238619336,0.0
T002052,112.87751953613822,3.0,1.0,21.678187274841896,0.0
T002053,125.56012997624904,3.0,,8.827048976303569,0.0
T002054,161.0647472842574,2.0,14.0,8.668054767331707,0.0
T002055,9.900978120999014,,0.0,12.029117377661056,0.0
T002056,155.98438892766904,2.0,,11.44583953048738,1.0
T002057,91.48708766020472,2.0,1.0,23.600711325293585,0.0
T002058,129.30829001963917,2.0,0.0,2.616019331351367,1.0
T002059,109.73680973593876,3.0,3.0,9.336703274140577,0.0
T002060,58.72514016037442,2.0,5.0,128.6046977925884,0.0
T002061,58.823251468707525,2.0,2.0,,1.0
T002062,131.33068186315353,3.0,0.0,27.094071237753337,0.0
T002063,74.79100844961643,3.0,5.0,2.7603420067970186,0.0
T002064,84.57586057720901,3.0,1.0,,0.0
T002065,108.5432719063971,3.0,1.0,10.255565730181678,0.0
T002066,64.84117874370563,3.0,7.0,5.813743600408512,0.0
T002067,165.58467246363307,1.0,14.0,2.567307028031565,0.0
T002068,139.65878441093386,2.0,6.0,19.351685266003656,0.0
T002069,70.4214305582085,2.0,1.0,,0.0
T002070,117.49618576246962,1.0,,7.791382645332656,0.0
T002071,96.00457736687252,3.0,2.0,57.07727593981075,0.0
T002072,84.6095764430558,2.0,6.0,3.5470046464895257,
T002073,101.61981068417892,3.0,0.0,27.894471049709967,0.0
T002074,,2.0,10.0,50.37468855645424,0.0
T002075,106.95143434765627,3.0,2.0,0.7892123844060602,
T002076,105.75130395737084,2.0,,8.591858764554107,0.0
T002077,141.5095905931305,2.0,3.0,1.1387261847289167,
T002078,90.21507344265493,1.0,0.0,1.1871546514534912,0.0
T002079,,2.0,18.0,82.98746909820285,0.0
T002080,84.81369856116677,3.0,1.0,16.584514625189115,0.0
T002081,185.36649047796115,2.0,1.0,27.55391342624544,0.0
T002082,176.90182832329845,3.0,0.0,3.475943901719516,0.0
T002083,30.94776984231126,3.0,7.0,38.23193535990457,0.0
T002084,40.90090019658905,1.0,2.0,10.78068814656386,0.0
T002085,127.91634562608613,3.0,3.0,6.002149820579756,0.0
T002086,50.03488838525446,1.0,11.0,25.852059566602318,0.0
T002087,,3.0,9.0,39.83979197115728,0.0
T002088,114.5448528795003,2.0,2.0,13.900585653030364,0.0
T002089,160.90973558771282,2.0,17.0,27.95509306217287,0.0
T002090,105.7912293613473,2.0,2.0,0.8505312345363596,0.0
T002091,1.0,3.0,4.0,1.2886199872935034,0.0
T002092,196.94644995291424,1.0,2.0,15.460028292946015,0.0
T002093,95.96417099457088,3.0,3.0,29.516471186783537,0.0
T002094,51.59771207448773,2.0,0.0,10.297405769912784,0.0
T002095,117.57399501761007,2.0,3.0,10.113117816325644,0.0
T002096,141.6801602418674,2.0,4.0,14.6704074644351,0.0
T002097,124.23664086472374,2.0,,1.8912384477111597,0.0
T002098,114.9823843918674,1.0,9.0,34.44391330251636,0.0
T002099,180.7791411774116,1.0,1.0,27.087124442564114,0.0
T002100,112.56583241190512,2.0,3.0,9.892582206488791,0.0
T002101,144.15548885735797,2.0,2.0,53.6755723218985,0.0
T002102,20.80485882571384,2.0,10.0,23.732471497455265,0.0
T002103,31.416315138476705,,5.0,13.034872080834244,0.0
T002104,84.06258423769334,2.0,1.0,,0.0
T002105,151.06916477146993,2.0,1.0,4.28076045336601,0.0
T002106,68.1130007874342,3.0,0.0,29.138468699610865,0.0
T002107,,3.0,1.0,102.53478287850484,0.0
T002108,127.79707258229212,3.0,9.0,37.02223707057507,0.0
T002109,65.71625412049349,3.0,,,0.0
T002110,100.9808328846995,2.0,2.0,9.964808863372074,0.0
T002111,152.85611131094578,2.0,2.0,13.142604236953648,0.0
T002112,130.15473424744167,2.0,1.0,38.24015016884956,0.0
T002113,41.49434869703202,2.0,3.0,13.954492262554794,0.0
T002114,154.80349537386994,1.0,,5.656191597704733,0.0
T002115,118.3299123048424,3.0,0.0,23.793797680924087,0.0
T002116,158.09391513040953,3.0,0.0,19.934868096858256,0.0
T002117,,2.0,1.0,7.859260443284401,0.0
T002118,163.61767500533838,3.0,,1.0516501189580607,0.0
T002119,100.80126411475804,3.0,0.0,3.5769939616527413,0.0
T002120,1.0,2.0,,6.301809163938153,0.0
T002121,164.5379212061214,2.0,16.0,6.47243474822812,0.0
T002122,,2.0,1.0,,1.0
T002123,104.09146792737825,2.0,19.0,2.538672981655972,0.0
T002124,80.37644469695636,3.0,3.0,17.76652806998939,0.0
T002125,41.388312328168,3.0,0.0,19.94058381646241,0.0
T002126,,2.0,5.0,22.32313074143276,0.0
T002127,67.13137230026378,2.0,0.0,94.03359341916789,0.0
T002128,139.6909233571908,2.0,0.0,11.539995544597874,0.0
T002129,143.5033865344377,1.0,0.0,24.208293386852155,0.0
T002130,63.64314120875657,2.0,3.0,7.816025139439667,0.0
T002131,209.8323027489477,2.0,1.0,14.301655306888,0.0
T002132,106.93225918550422,2.0,5.0,22.957916960522773,0.0
T002133,79.19027975573731,2.0,0.0,,0.0
T002134,164.9993686131067,3.0,5.0,7.084290984919262,0.0
T002135,,3.0,2.0,19.205006495855358,0.0
T002136,125.0071516556942,3.0,5.0,10.343655823091629,0.0
T002137,188.7655446304756,2.0,28.0,17.731087239492183,0.0
T002138,132.26077929750284,1.0,3.0,1.5436993222878004,0.0
T002139,113.39218189331666,3.0,11.0,16.083182618328205,1.0
T002140,108.7768114789299,2.0,0.0,17.626262470826624,0.0
T002141,79.91024865291831,3.0,25.0,36.22715714110362,0.0
T002142,28.88731452011629,2.0,0.0,5.314801691748849,0.0
T002143,116.0645735378694,2.0,0.0,89.1347039003795,0.0
T002144,,3.0,1.0,4.160627322671309,1.0
T002145,69.91466938853016,2.0,21.0,68.78275538622924,0.0
T002146,59.70649667519056,2.0,0.0,68.33297552283433,0.0
T002147,50.94172344301592,3.0,3.0,7.941383998561544,0.0
T002148,24.054458745496603,2.0,1.0,21.76666322540366,0.0
T002149,176.1619310856129,2.0,4.0,8.543673335417292,0.0
T002150,120.64994560688989,2.0,3.0,16.4760820992302,0.0
T002151,51.25967120385791,3.0,9.0,72.58644522520486,0.0
T002152,88.87625516108673,2.0,0.0,3.808627767824636,0.0
T002153,141.15852919809572,1.0,2.0,5.645621076151821,0.0
T002154,,,6.0,5.494290269794392,0.0
T002155,,2.0,10.0,19.134588511979032,0.0
T002156,203.8373991780421,3.0,6.0,78.04768974203195,0.0
T002157,,2.0,0.0,43.7824148318248,0.0
T002158,160.02658292369364,2.0,5.0,0.9249373016605088,1.0
T002159,163.92259313036493,2.0,2.0,14.924000270770083,0.0
T002160,85.97489732941914,2.0,2.0,4.764732065981658,0.0
T002161,96.27770421169164,2.0,7.0,,0.0
T002162,107.3649000194542,2.0,1.0,38.45068444838764,1.0
T002163,124.95479080688747,2.0,6.0,36.70635594961048,0.0
T002164,62.06173710323125,2.0,3.0,48.17173083743624,0.0
T002165,55.22860195374791,2.0,0.0,6.8922471736141935,0.0
T002166,50.99688490796929,1.0,,31.286468487320867,0.0
T002167,127.64526142997408,2.0,2.0,49.12625729576041,
T002168,97.75534849387316,1.0,3.0,61.33506017264977,0.0
T002169,111.66080656317509,,3.0,72.36186575553741,0.0
T002170,51.07058050056728,2.0,24.0,70.435282334962,0.0
T002171,119.00989255029816,3.0,0.0,0.4195388142353174,0.0
T002172,41.16775280499735,2.0,16.0,0.4354811715099428,0.0
T002173,46.23438034753811,2.0,12.0,26.901858292215973,0.0
T002174,92.45811442166524,2.0,0.0,62.324607926278894,0.0
T002175,137.8244177158049,2.0,5.0,4.756439087952838,0.0
T002176,122.09703247847044,2.0,1.0,3.717715324326893,0.0
T002177,136.63200386077895,1.0,5.0,21.23104384861785,0.0
T002178,15.574740596574998,,0.0,23.75462918659252,0.0
T002179,64.14090496387644,3.0,10.0,,0.0
T002180,59.99807178011768,2.0,2.0,9.615623700414917,0.0
T002181,153.0071909335635,2.0,11.0,5.077765359449892,0.0
T002182,,2.0,,5.441639700469815,0.0
T002183,122.54813173882384,1.0,19.0,33.52180711874308,0.0
T002184,116.92419217308456,2.0,4.0,7.754290869997478,0.0
T002185,106.79297120408285,2.0,0.0,78.8837737936625,0.0
T002186,73.02043896314342,2.0,3.0,5.360513639851016,0.0
T002187,,3.0,1.0,25.871776814921365,0.0
T002188,72.47240341457561,2.0,5.0,2.956100642320486,0.0
T002189,138.31214875202548,2.0,1.0,2.1009429434874987,0.0
T002190,159.1746833444964,2.0,11.0,0.0429443070681897,0.0
T002191,135.793637234548,2.0,8.0,17.66164324037055,0.0
T002192,,3.0,5.0,4.313880923275234,0.0
T002193,164.8031530890698,1.0,2.0,9.765932333773174,1.0
T002194,,3.0,0.0,38.403351088789215,0.0
T002195,28.187306753594115,1.0,0.0,27.150641939439357,0.0
T002196,102.44300351628522,2.0,1.0,20.449423148605007,0.0
T002197,,2.0,1.0,110.35053444341256,1.0
T002198,111.449819622967,3.0,0.0,18.549992938688167,0.0
T002199,1.0,3.0,0.0,31.86541957114166,0.0
T002200,54.46774564087551,3.0,5.0,90.8214020782853,0.0
T002201,111.60473189642686,2.0,5.0,35.31688494121927,0.0
T002202,102.1801223186227,2.0,6.0,7.603757236192922,0.0
T002203,85.91076955697464,3.0,11.0,23.124065471087853,0.0
T002204,,1.0,2.0,0.91045095691792,
T002205,49.01678306539422,2.0,0.0,2.1457875585510418,0.0
T002206,93.7106539950176,2.0,2.0,17.979220094154808,0.0
